-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2014 through 03/10/2024 in LST
Location: latitude  48.1351   longitude 11.582 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 616.07 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
PS                    MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M,WD10M,PS
2022,4,20,6.9,5.63,72.89,2.75,76.6,94.04
2022,4,21,5.58,7.26,71.84,2.67,70.9,93.63
2022,4,22,5.76,8.58,83.27,2.63,64.6,93.05
2022,4,23,2.66,9.68,84.11,3.16,81.9,93.12
2022,4,24,2.81,8.6,84.69,3.31,241.1,92.94
2022,4,25,3.98,9.37,82.25,2.76,282.8,93.76
2022,4,26,2.43,7.44,89.63,2.03,262.6,94.24
2022,4,27,3.69,7.31,83.96,2.08,329.3,94.94
2022,4,28,6.48,8.86,72.47,2.66,84.0,95.39
2022,4,29,5.87,10.37,67.27,2.83,94.0,95.25
2022,4,30,2.98,8.75,84.56,1.54,268.5,94.85
2022,5,1,3.16,8.52,86.88,1.44,322.0,94.74
2022,5,2,4.88,10.62,81.82,1.77,85.5,94.4
2022,5,3,5.53,13.25,74.65,1.1,297.1,94.29
2022,5,4,4.7,12.03,82.36,1.53,248.4,94.47
2022,5,5,4.64,12.56,79.58,2.06,20.9,94.67
2022,5,6,2.61,11.72,90.5,1.84,43.5,94.86
2022,5,7,3.75,11.27,92.45,1.83,47.9,94.89
2022,5,8,3.41,12.14,87.78,2.53,62.4,94.99
2022,5,9,6.27,13.62,82.65,2.71,78.3,95.17
2022,5,10,6.65,16.26,70.42,1.22,200.8,94.93
2022,5,11,7.13,18.41,72.17,2.42,248.8,94.6
2022,5,12,6.36,18.59,73.95,3.21,276.2,94.73
2022,5,13,4.41,15.82,86.43,2.59,283.1,94.88
2022,5,14,7.67,16.62,65.89,1.29,5.7,94.9
2022,5,15,7.67,17.15,67.14,2.02,86.5,94.72
2022,5,16,3.87,16.78,84.4,2.2,251.3,94.74
2022,5,17,6.51,16.64,79.12,2.61,307.5,94.96
2022,5,18,7.33,16.7,75.47,2.78,90.6,95.16
2022,5,19,7.2,18.69,79.45,2.38,238.5,95.09
2022,5,20,7.28,21.51,71.3,2.55,241.8,94.97
2022,5,21,7.19,17.06,75.27,3.51,298.8,94.93
2022,5,22,7.22,16.4,71.41,1.64,47.3,94.37
2022,5,23,4.64,17.37,85.38,1.8,138.4,93.56
2022,5,24,2.84,15.11,86.86,2.29,299.7,93.81
2022,5,25,5.29,13.39,80.25,1.43,284.3,94.54
2022,5,26,6.09,15.08,74.02,2.73,280.4,95.09
2022,5,27,5.37,15.25,78.63,3.68,282.9,94.92
2022,5,28,6.38,11.57,73.65,2.63,316.0,94.61
2022,5,29,4.48,10.12,72.63,1.76,40.3,93.95
2022,5,30,6.92,10.4,74.95,1.57,82.3,94.0
2022,5,31,5.66,13.56,76.55,1.93,209.9,94.2
2022,6,1,6.06,15.34,80.18,2.53,258.2,94.48
2022,6,2,6.78,16.17,79.01,1.8,14.0,94.75
2022,6,3,5.56,18.88,82.73,1.41,102.6,94.57
2022,6,4,5.87,20.23,80.94,1.86,330.5,94.7
2022,6,5,3.49,19.56,85.0,2.87,23.7,94.44
2022,6,6,5.91,18.2,77.14,1.82,282.2,94.62
2022,6,7,4.12,14.72,89.51,1.85,285.7,94.41
2022,6,8,6.71,16.36,79.37,2.07,292.2,94.01
2022,6,9,4.48,13.35,85.13,3.32,290.2,94.3
2022,6,10,6.61,15.24,76.0,1.94,327.0,95.1
2022,6,11,7.55,18.12,64.07,1.34,273.7,95.18
2022,6,12,7.92,20.65,59.05,1.2,220.4,95.0
2022,6,13,7.17,16.86,77.16,3.35,292.7,94.82
2022,6,14,8.36,16.51,69.28,1.76,63.7,94.95
2022,6,15,8.11,19.76,70.47,1.51,132.5,94.66
2022,6,16,6.33,19.88,77.9,2.81,280.9,94.74
2022,6,17,7.58,18.6,69.78,1.8,322.0,95.24
2022,6,18,8.04,22.01,63.21,1.79,161.5,94.95
2022,6,19,7.9,24.21,69.23,2.04,199.6,94.19
2022,6,20,5.57,21.83,75.41,3.71,272.1,94.2
2022,6,21,6.75,18.2,80.13,1.82,65.8,94.31
2022,6,22,2.61,19.33,87.56,0.95,357.8,94.15
2022,6,23,7.21,21.85,77.44,1.46,68.1,94.2
2022,6,24,3.95,19.47,82.86,2.13,288.3,93.99
2022,6,25,7.25,18.31,78.06,2.35,292.5,94.36
2022,6,26,8.02,21.09,77.66,2.18,85.1,94.37
2022,6,27,7.09,21.95,77.35,2.54,305.7,94.44
2022,6,28,4.24,18.99,84.65,2.52,49.5,94.79
2022,6,29,4.13,19.41,86.09,1.04,96.6,94.31
2022,6,30,7.16,21.74,78.2,1.93,89.2,94.18
2022,7,1,2.0,14.72,88.71,2.86,292.0,94.76
2022,7,2,8.34,16.35,74.59,2.85,85.1,95.08
2022,7,3,8.34,22.36,66.34,1.48,277.9,94.81
2022,7,4,5.64,19.57,82.71,1.43,290.0,94.76
2022,7,5,6.98,19.04,74.2,2.27,301.9,94.87
2022,7,6,6.9,17.62,72.26,2.58,303.5,95.0
2022,7,7,2.96,14.89,79.26,3.24,281.3,95.03
2022,7,8,6.14,13.98,76.75,2.7,307.7,95.57
2022,7,9,5.42,16.16,73.43,2.13,287.8,95.34
2022,7,10,6.12,15.29,79.49,2.89,310.9,95.05
2022,7,11,4.09,15.78,72.13,1.67,321.6,95.1
2022,7,12,7.04,17.96,68.23,1.61,322.0,95.24
2022,7,13,6.91,21.27,56.24,1.36,233.7,95.16
2022,7,14,7.3,22.94,64.89,2.75,263.4,94.75
2022,7,15,7.05,18.78,72.61,1.93,1.7,94.82
2022,7,16,7.95,18.0,63.26,2.12,331.5,95.03
2022,7,17,7.91,18.86,62.33,1.92,64.4,95.36
2022,7,18,7.51,21.45,55.0,1.82,87.9,95.27
2022,7,19,7.97,22.01,64.42,2.86,98.2,94.96
2022,7,20,7.42,25.17,61.15,1.8,243.8,94.69
2022,7,21,4.37,21.36,83.13,2.04,290.4,94.96
2022,7,22,7.63,23.92,71.56,1.68,67.1,94.74
2022,7,23,4.95,20.99,87.22,1.57,280.3,94.72
2022,7,24,6.53,22.49,71.78,1.78,53.2,94.83
2022,7,25,7.19,24.47,71.02,2.48,253.9,94.31
2022,7,26,5.21,19.95,79.78,2.32,292.1,94.48
2022,7,27,4.8,18.67,73.19,1.24,15.7,94.46
2022,7,28,6.78,19.4,77.85,2.91,77.2,94.4
2022,7,29,4.6,20.34,80.0,1.99,267.4,94.49
2022,7,30,5.85,18.53,77.82,3.2,279.6,94.67
2022,7,31,5.27,19.72,70.22,2.28,269.8,94.74
2022,8,1,5.28,21.08,69.75,2.75,284.4,94.64
2022,8,2,6.26,20.68,76.48,1.64,338.1,94.75
2022,8,3,7.32,22.83,61.72,2.01,103.8,94.63
2022,8,4,7.26,25.06,58.52,1.62,122.6,94.48
2022,8,5,6.09,24.3,66.22,2.2,276.7,94.51
2022,8,6,4.21,16.88,89.87,2.33,9.1,95.1
2022,8,7,6.27,16.61,76.74,2.85,68.6,94.97
2022,8,8,6.89,17.97,72.02,2.36,74.7,95.06
2022,8,9,7.06,18.24,67.41,2.56,82.2,95.23
2022,8,10,6.73,17.98,68.24,3.52,81.0,95.15
2022,8,11,6.88,18.04,68.46,3.05,71.9,94.89
2022,8,12,6.2,17.22,69.69,3.01,75.9,94.67
2022,8,13,5.83,18.35,65.97,1.83,94.3,94.49
2022,8,14,6.55,20.72,62.47,2.16,106.1,93.95
2022,8,15,5.17,18.91,80.67,2.01,257.1,93.78
2022,8,16,6.23,20.66,66.99,1.64,108.3,94.1
2022,8,17,5.53,22.93,62.42,1.43,75.8,94.07
2022,8,18,4.08,20.44,79.23,1.74,286.9,94.03
2022,8,19,1.53,18.19,90.4,2.13,272.0,94.12
2022,8,20,2.44,16.81,94.1,2.52,272.4,94.58
2022,8,21,5.75,18.06,75.81,2.24,298.8,94.51
2022,8,22,5.81,17.37,72.46,1.94,43.6,94.43
2022,8,23,6.31,18.13,64.01,1.38,349.5,94.65
2022,8,24,5.37,18.9,71.72,1.97,83.0,94.8
2022,8,25,5.27,20.17,79.4,2.2,86.7,94.52
2022,8,26,4.59,21.48,74.98,1.19,327.9,94.25
2022,8,27,2.77,17.91,92.91,1.28,336.3,94.29
2022,8,28,3.17,17.21,89.71,1.32,347.1,94.55
2022,8,29,5.1,18.87,78.7,1.52,67.5,94.79
2022,8,30,5.35,19.52,77.75,2.03,73.8,94.72
2022,8,31,2.13,15.14,92.68,2.29,36.6,94.71
2022,9,1,3.26,14.66,81.7,2.66,76.8,94.73
2022,9,2,5.54,14.6,76.95,2.92,84.1,94.46
2022,9,3,3.05,16.86,79.02,1.08,159.3,94.38
2022,9,4,4.79,17.89,76.91,1.79,260.6,94.88
2022,9,5,4.93,19.01,73.77,1.65,103.7,94.99
2022,9,6,3.94,19.91,73.63,1.43,193.7,94.74
2022,9,7,4.32,19.48,76.87,1.82,199.7,94.38
2022,9,8,2.99,16.62,82.77,2.3,245.6,94.15
2022,9,9,3.32,14.87,81.85,1.63,213.8,94.38
2022,9,10,2.68,13.46,89.94,2.85,257.5,94.52
2022,9,11,2.48,13.75,87.23,3.23,271.7,94.7
2022,9,12,4.62,14.94,74.16,1.6,140.9,94.55
2022,9,13,3.72,17.76,66.88,1.99,233.0,94.16
2022,9,14,2.71,19.45,80.89,2.76,253.3,93.71
2022,9,15,1.89,16.5,89.22,3.57,262.6,93.72
2022,9,16,1.6,11.89,90.91,2.43,282.3,93.91
2022,9,17,2.59,8.18,89.16,4.43,283.0,94.08
2022,9,18,1.55,8.55,88.8,4.88,269.1,94.37
2022,9,19,2.27,8.26,85.49,4.4,274.6,94.62
2022,9,20,2.89,7.85,85.89,2.63,295.2,94.96
2022,9,21,4.2,8.46,75.91,1.64,73.1,95.21
2022,9,22,4.4,8.24,76.03,2.39,94.3,94.99
2022,9,23,3.85,10.7,74.69,1.82,203.0,94.57
2022,9,24,1.4,11.65,87.58,1.55,227.4,94.21
2022,9,25,1.95,11.63,91.39,1.38,273.5,94.02
2022,9,26,2.87,10.73,84.66,2.24,255.9,93.64
2022,9,27,2.27,9.08,84.13,3.97,254.1,93.09
2022,9,28,1.47,8.18,89.28,2.52,248.6,92.9
2022,9,29,1.67,7.23,93.11,1.05,59.5,93.18
2022,9,30,2.33,9.03,85.15,1.28,57.6,93.89
2022,10,1,1.29,9.64,89.78,3.77,248.5,94.3
2022,10,2,1.21,11.91,96.15,3.1,276.0,94.79
2022,10,3,3.01,9.8,86.33,2.19,287.8,95.28
2022,10,4,3.27,9.5,77.57,1.59,139.9,95.13
2022,10,5,3.47,13.72,66.72,2.1,224.7,95.13
2022,10,6,2.89,13.82,83.9,2.46,295.7,95.68
2022,10,7,2.48,12.81,86.74,1.34,162.7,95.21
2022,10,8,1.78,11.55,92.97,2.01,272.9,94.96
2022,10,9,2.75,9.74,94.12,2.48,85.2,95.0
2022,10,10,2.45,12.98,83.86,1.83,233.6,94.74
2022,10,11,1.59,12.14,92.86,1.61,346.8,95.1
2022,10,12,1.5,12.35,88.78,1.31,84.9,95.07
2022,10,13,1.78,11.57,86.65,1.37,221.8,94.87
2022,10,14,1.9,12.37,85.01,1.65,232.4,94.53
2022,10,15,2.07,14.17,89.18,3.21,238.0,94.24
2022,10,16,2.72,15.72,73.85,2.0,166.8,94.83
2022,10,17,3.09,15.25,77.05,1.93,221.8,95.35
2022,10,18,2.59,14.39,85.67,2.44,265.7,95.49
2022,10,19,2.02,13.55,89.06,1.77,63.2,95.25
2022,10,20,1.76,11.7,92.96,1.83,133.7,94.67
2022,10,21,1.16,13.81,89.18,1.74,206.1,94.33
2022,10,22,2.46,12.06,89.54,2.17,230.3,94.59
2022,10,23,2.24,13.41,84.3,2.35,181.1,94.52
2022,10,24,0.59,12.74,94.15,2.35,208.4,94.62
2022,10,25,2.77,12.01,84.3,2.37,223.2,94.8
2022,10,26,1.47,12.44,90.97,2.25,225.8,94.95
2022,10,27,2.72,14.04,79.28,1.9,168.4,95.42
2022,10,28,2.19,15.44,73.03,2.03,209.6,95.38
2022,10,29,2.15,16.11,74.69,2.25,206.1,95.25
2022,10,30,2.5,15.36,81.74,1.71,225.2,95.0
2022,10,31,1.79,14.87,84.87,1.68,201.1,94.79
2022,11,1,1.31,11.62,89.5,2.14,240.9,94.85
2022,11,2,1.58,10.01,87.3,2.39,255.7,95.2
2022,11,3,1.46,9.54,87.75,1.79,146.1,94.23
2022,11,4,0.61,5.8,94.15,2.69,248.7,93.66
2022,11,5,0.96,4.8,96.54,2.05,270.9,94.51
2022,11,6,1.51,6.35,88.68,2.12,152.8,94.49
2022,11,7,1.76,8.89,79.87,2.42,245.7,94.64
2022,11,8,1.89,7.91,78.78,1.94,192.7,94.42
2022,11,9,1.29,8.47,82.84,1.81,224.3,94.41
2022,11,10,1.99,8.67,88.85,1.97,257.5,95.42
2022,11,11,1.45,7.27,79.4,1.68,154.5,95.97
2022,11,12,1.11,6.88,82.9,1.41,117.6,95.82
2022,11,13,1.97,6.15,84.22,2.41,113.2,94.9
2022,11,14,1.41,5.97,86.94,1.99,177.8,94.52
2022,11,15,1.84,6.19,83.03,2.2,148.3,93.94
2022,11,16,0.96,5.66,94.66,2.13,215.3,93.22
2022,11,17,0.95,6.01,90.43,2.24,208.1,92.84
2022,11,18,0.55,4.94,95.59,3.77,260.4,93.04
2022,11,19,0.84,4.04,95.01,2.64,271.2,93.67
2022,11,20,0.74,3.28,92.84,3.48,251.6,93.89
2022,11,21,1.42,2.12,92.21,3.39,227.5,93.33
2022,11,22,0.76,1.99,96.84,1.9,248.3,92.85
2022,11,23,1.66,2.66,91.71,1.87,233.2,93.25
2022,11,24,0.81,4.16,95.49,4.07,259.3,94.19
2022,11,25,1.13,2.83,86.24,2.28,234.8,94.64
2022,11,26,0.88,3.77,95.41,1.81,268.4,95.6
2022,11,27,1.0,0.02,92.15,2.04,143.7,95.19
2022,11,28,0.66,1.91,89.14,1.79,190.5,94.25
2022,11,29,0.49,2.65,96.25,0.73,120.5,94.35
2022,11,30,0.45,0.58,94.33,1.08,56.4,94.71
2022,12,1,0.61,-0.15,95.24,1.33,63.9,94.77
2022,12,2,0.43,-0.65,97.15,1.19,74.8,94.49
2022,12,3,0.32,-0.68,94.9,1.82,93.2,94.3
2022,12,4,0.42,0.78,97.72,1.31,133.4,93.94
2022,12,5,0.4,0.46,96.13,1.55,254.9,94.47
2022,12,6,0.51,0.1,93.83,2.03,263.6,94.43
2022,12,7,0.91,-0.94,95.74,2.07,273.8,94.25
2022,12,8,0.89,-1.47,92.25,1.47,165.2,93.69
2022,12,9,0.51,-1.33,94.21,1.47,75.6,93.05
2022,12,10,0.54,-1.29,95.82,1.82,3.4,93.25
2022,12,11,0.83,-4.24,90.82,2.52,297.3,93.53
2022,12,12,1.09,-5.98,88.44,1.91,274.3,93.76
2022,12,13,1.24,-9.0,92.99,2.34,103.7,93.51
2022,12,14,0.53,-2.16,95.42,1.92,206.0,92.85
2022,12,15,0.57,-1.71,98.48,1.81,63.8,93.18
2022,12,16,0.43,-3.57,97.59,2.19,297.8,93.48
2022,12,17,1.09,-6.68,97.19,1.93,286.4,94.99
2022,12,18,0.69,-6.83,90.05,2.09,125.3,95.5
2022,12,19,0.75,-0.55,88.08,2.18,193.0,95.34
2022,12,20,0.84,2.08,86.11,2.67,198.7,94.84
2022,12,21,0.73,2.61,94.38,2.88,232.4,94.44
2022,12,22,0.65,4.48,92.42,4.37,239.8,94.05
2022,12,23,0.44,7.12,96.13,4.69,246.3,93.79
2022,12,24,1.04,6.35,92.59,4.23,251.7,94.43
2022,12,25,1.25,5.08,90.59,2.5,188.2,94.61
2022,12,26,0.37,6.23,87.99,3.66,236.3,94.75
2022,12,27,1.37,2.68,86.88,2.64,262.6,95.43
2022,12,28,1.11,1.88,87.19,2.54,202.4,94.85
2022,12,29,0.95,3.54,85.88,3.13,210.8,94.28
2022,12,30,1.3,5.5,88.6,2.63,208.7,94.42
2022,12,31,1.02,8.98,83.74,3.95,220.1,94.79
2023,1,1,1.23,7.88,88.0,2.68,197.2,95.05
2023,1,2,0.93,7.03,92.1,2.83,224.8,94.98
2023,1,3,0.84,5.09,96.66,1.41,272.1,95.64
2023,1,4,0.58,4.65,85.88,3.92,235.4,95.37
2023,1,5,0.64,7.84,91.48,5.64,262.7,94.99
2023,1,6,0.87,5.96,94.24,2.37,255.3,95.03
2023,1,7,1.42,4.94,89.75,1.74,142.6,94.54
2023,1,8,0.52,2.41,87.1,2.2,187.0,93.66
2023,1,9,0.86,3.24,92.08,3.97,251.4,93.24
2023,1,10,0.81,0.87,92.63,3.86,271.0,94.63
2023,1,11,0.63,3.82,87.94,3.33,233.8,94.59
2023,1,12,0.7,3.69,83.79,3.93,242.1,94.71
2023,1,13,0.75,4.42,86.1,4.18,249.1,94.38
2023,1,14,0.93,3.35,86.28,3.51,217.6,94.52
2023,1,15,0.48,3.94,87.08,4.47,239.7,93.63
2023,1,16,1.0,0.18,80.97,2.92,196.8,92.35
2023,1,17,1.47,-0.19,87.49,2.49,202.9,91.59
2023,1,18,0.69,-1.17,93.01,3.11,271.9,92.18
2023,1,19,1.31,-2.38,83.67,2.13,287.1,93.45
2023,1,20,0.92,-2.31,88.5,1.46,316.6,94.07
2023,1,21,0.6,-2.9,93.05,3.12,355.6,94.63
2023,1,22,0.59,-3.19,92.78,1.08,16.1,95.02
2023,1,23,0.68,-2.98,96.29,2.63,67.7,95.47
2023,1,24,0.59,-0.85,96.16,2.59,76.5,95.78
2023,1,25,0.35,-1.43,95.15,1.95,79.6,95.44
2023,1,26,0.35,-2.08,91.41,0.89,353.1,94.56
2023,1,27,0.73,-3.02,93.15,1.69,13.4,94.53
2023,1,28,0.68,-3.26,92.74,1.36,32.5,94.98
2023,1,29,0.67,-2.83,90.79,1.12,270.2,95.21
2023,1,30,0.97,-1.69,88.5,5.66,259.6,94.71
2023,1,31,1.2,0.39,87.06,5.55,264.7,95.05
2023,2,1,0.69,1.23,87.19,7.0,260.6,94.84
2023,2,2,0.61,1.37,93.77,8.09,269.3,95.03
2023,2,3,0.79,2.23,90.89,7.84,262.6,95.3
2023,2,4,1.44,0.63,88.13,3.79,315.3,95.81
2023,2,5,1.0,-1.39,86.8,1.41,280.5,96.02
2023,2,6,0.96,-2.71,85.77,1.53,53.8,96.09
2023,2,7,2.48,-5.18,84.2,2.68,96.4,96.18
2023,2,8,2.6,-5.78,84.92,3.23,97.6,96.02
2023,2,9,2.55,-4.02,78.51,1.98,212.8,95.85
2023,2,10,2.69,-2.33,82.11,2.29,248.4,96.28
2023,2,11,1.95,-0.2,81.36,2.71,258.4,96.15
2023,2,12,1.75,1.71,91.28,1.8,84.1,96.32
2023,2,13,1.49,1.3,87.83,1.73,119.8,96.26
2023,2,14,1.72,2.53,77.15,1.37,132.5,96.05
2023,2,15,1.97,2.4,73.22,1.34,182.0,95.56
2023,2,16,2.81,3.89,71.47,2.61,245.0,95.42
2023,2,17,1.43,7.05,81.79,5.33,254.7,95.29
2023,2,18,1.67,9.18,84.7,6.21,262.8,95.12
2023,2,19,1.57,6.42,90.25,5.61,268.7,95.06
2023,2,20,3.04,6.08,84.05,3.98,258.7,95.22
2023,2,21,3.2,6.84,71.93,2.41,255.7,94.72
2023,2,22,2.85,6.75,74.72,1.74,150.3,94.19
2023,2,23,1.55,6.7,89.78,1.82,273.8,94.12
2023,2,24,1.25,6.06,91.1,2.57,265.2,93.46
2023,2,25,1.86,0.92,87.93,3.9,289.7,93.27
2023,2,26,1.77,-2.84,87.25,4.12,35.9,93.96
2023,2,27,2.26,-2.84,84.59,4.76,68.4,94.72
2023,2,28,2.94,-2.1,87.91,3.31,70.0,94.92
2023,3,1,3.38,-0.43,90.18,3.2,73.5,94.66
2023,3,2,3.31,2.06,88.71,2.49,77.9,94.33
2023,3,3,2.68,2.52,85.32,1.68,294.5,94.59
2023,3,4,2.32,0.47,87.28,2.82,286.2,94.7
2023,3,5,0.9,0.29,83.99,2.44,283.4,94.19
2023,3,6,1.72,0.65,82.42,2.04,263.5,93.42
2023,3,7,2.77,1.87,80.82,3.25,266.5,93.06
2023,3,8,1.04,4.85,82.23,3.95,240.6,92.85
2023,3,9,2.41,8.21,78.0,6.29,254.3,92.9
2023,3,10,2.47,6.11,78.99,5.43,244.8,92.57
2023,3,11,2.88,0.46,73.61,4.02,293.5,93.5
2023,3,12,1.56,2.34,89.71,2.55,248.6,94.15
2023,3,13,3.08,8.91,78.39,3.44,219.3,93.66
2023,3,14,2.02,6.7,82.84,4.74,255.2,93.09
2023,3,15,3.12,1.83,80.64,3.4,295.2,94.34
2023,3,16,4.23,2.56,76.34,2.24,110.6,94.65
2023,3,17,3.94,7.84,76.16,2.06,158.9,94.16
2023,3,18,4.29,9.65,75.63,2.21,190.3,94.17
2023,3,19,2.59,7.95,89.87,1.44,296.5,94.38
2023,3,20,2.49,8.25,85.38,2.44,280.6,94.71
2023,3,21,3.49,9.58,75.87,1.36,263.5,94.47
2023,3,22,4.6,11.17,72.31,2.05,254.1,94.18
2023,3,23,2.09,12.4,75.33,2.15,251.4,94.04
2023,3,24,1.55,10.22,88.91,3.47,236.9,93.82
2023,3,25,3.29,7.48,81.13,5.75,254.3,94.03
2023,3,26,2.2,6.34,86.2,3.17,244.5,93.51
2023,3,27,3.05,1.75,84.4,5.16,298.8,94.07
2023,3,28,4.86,1.13,76.82,3.4,274.8,95.14
2023,3,29,2.58,5.91,84.85,3.39,245.0,94.71
2023,3,30,1.38,9.36,88.81,3.94,244.2,94.27
2023,3,31,3.24,9.13,81.85,4.95,250.3,93.45
2023,4,1,2.3,7.26,83.28,5.65,252.8,93.36
2023,4,2,2.25,5.64,89.25,3.54,317.6,94.22
2023,4,3,3.28,1.7,77.44,3.47,48.9,95.01
2023,4,4,5.3,-0.56,73.73,2.9,67.6,94.96
2023,4,5,5.73,0.85,68.76,2.39,82.7,94.7
2023,4,6,5.57,4.06,58.24,1.48,183.0,94.6
2023,4,7,3.29,5.38,75.03,1.67,290.1,94.37
2023,4,8,1.61,2.7,93.04,1.99,315.4,94.75
2023,4,9,4.32,3.75,86.89,1.52,92.8,95.12
2023,4,10,5.79,6.13,75.65,2.55,123.8,94.88
2023,4,11,3.46,6.95,82.54,3.97,266.4,94.32
2023,4,12,2.67,7.89,83.57,2.21,227.0,93.54
2023,4,13,2.89,4.93,85.45,2.51,270.0,93.48
2023,4,14,3.3,3.69,94.38,2.74,295.2,93.47
2023,4,15,2.11,4.85,89.21,3.59,283.0,93.59
2023,4,16,2.12,5.52,89.56,2.06,274.9,94.5
2023,4,17,3.08,6.84,86.81,1.87,23.8,94.74
2023,4,18,2.32,8.07,87.74,3.11,64.2,94.79
2023,4,19,1.99,6.41,90.77,1.99,35.3,94.61
2023,4,20,1.94,4.74,93.27,2.82,79.6,94.07
2023,4,21,5.88,10.39,79.13,1.98,107.2,94.0
2023,4,22,5.82,13.09,71.91,1.83,154.8,93.96
2023,4,23,3.88,11.51,87.97,1.97,209.1,93.83
2023,4,24,3.85,8.19,85.45,3.95,262.3,93.76
2023,4,25,3.21,5.85,88.59,2.97,278.8,93.96
2023,4,26,4.99,6.45,79.0,2.0,314.0,94.43
2023,4,27,4.92,9.48,71.33,1.33,91.5,94.59
2023,4,28,1.64,10.22,92.83,2.77,223.3,94.34
2023,4,29,4.23,12.5,86.4,2.83,304.3,94.37
2023,4,30,4.89,10.67,83.84,3.27,68.7,94.63
2023,5,1,2.8,9.62,90.53,2.02,278.3,94.29
2023,5,2,3.9,9.63,87.79,1.43,286.4,94.85
2023,5,3,5.2,9.92,85.8,2.09,67.4,95.13
2023,5,4,6.96,11.37,78.71,2.86,96.7,94.83
2023,5,5,5.36,14.91,80.67,1.79,283.5,94.6
2023,5,6,5.31,14.35,83.21,2.16,287.1,94.57
2023,5,7,5.63,14.82,82.67,2.65,80.6,94.52
2023,5,8,2.96,10.79,89.99,2.35,83.5,94.89
2023,5,9,6.46,13.44,80.23,2.15,93.9,94.35
2023,5,10,2.84,11.53,89.25,2.99,281.3,94.11
2023,5,11,1.82,7.86,92.99,1.3,260.3,94.22
2023,5,12,2.5,9.37,88.48,1.94,72.4,94.22
2023,5,13,2.26,10.44,86.75,2.17,60.3,94.41
2023,5,14,3.89,9.77,91.64,1.48,53.6,94.18
2023,5,15,4.45,10.46,87.53,2.09,286.6,94.01
2023,5,16,2.65,9.8,93.77,2.85,3.2,94.12
2023,5,17,5.34,8.18,82.72,2.45,14.4,94.85
2023,5,18,5.27,8.67,79.68,3.64,78.5,94.95
2023,5,19,3.67,10.96,85.4,2.86,64.8,94.71
2023,5,20,5.82,14.59,81.18,3.1,104.0,94.34
2023,5,21,5.86,16.94,74.67,3.16,108.3,94.15
2023,5,22,7.18,18.33,71.9,1.61,245.9,94.19
2023,5,23,4.46,15.58,88.14,2.93,307.2,94.39
2023,5,24,3.96,11.57,86.62,2.08,12.9,94.68
2023,5,25,5.84,14.6,82.57,2.89,64.7,94.9
2023,5,26,6.58,16.15,78.52,2.34,53.7,95.1
2023,5,27,7.56,14.8,76.22,3.42,72.1,94.99
2023,5,28,7.82,14.7,75.16,2.61,67.6,94.58
2023,5,29,7.87,15.57,75.67,2.66,66.2,94.61
2023,5,30,6.48,15.2,76.71,2.74,64.6,94.78
2023,5,31,7.84,15.1,77.23,3.62,71.6,94.76
2023,6,1,7.46,17.46,77.48,1.87,43.6,94.5
2023,6,2,7.36,17.67,72.86,2.22,24.1,94.39
2023,6,3,7.0,15.46,80.7,3.55,70.4,94.49
2023,6,4,7.55,15.45,78.18,2.09,70.7,94.6
2023,6,5,6.46,15.88,84.07,2.01,62.7,94.5
2023,6,6,6.02,16.03,79.18,1.59,322.1,94.55
2023,6,7,6.89,17.42,70.99,1.27,48.0,94.54
2023,6,8,6.27,17.62,78.46,2.16,76.8,94.33
2023,6,9,7.22,17.31,80.93,2.16,73.8,94.24
2023,6,10,6.32,16.97,85.76,2.61,70.9,94.26
2023,6,11,7.58,17.42,79.57,3.16,75.2,94.47
2023,6,12,8.23,16.4,77.0,3.85,75.7,94.39
2023,6,13,8.63,14.38,72.93,3.64,73.0,94.14
2023,6,14,6.94,15.33,71.53,2.68,70.9,94.24
2023,6,15,6.69,16.38,70.23,1.78,48.4,94.54
2023,6,16,6.02,16.63,69.92,2.11,308.4,94.56
2023,6,17,6.94,18.05,65.98,2.24,288.2,94.5
2023,6,18,7.34,20.06,63.54,1.6,112.8,94.4
2023,6,19,5.69,20.24,79.58,2.0,238.3,94.45
2023,6,20,6.79,22.68,76.07,1.96,178.2,94.36
2023,6,21,5.04,22.38,82.68,1.57,338.3,94.73
2023,6,22,6.57,23.53,78.78,1.98,20.9,94.5
2023,6,23,3.64,17.54,82.02,4.49,281.3,95.01
2023,6,24,6.83,17.59,74.23,1.62,346.7,95.3
2023,6,25,8.49,19.24,68.84,2.25,92.0,94.79
2023,6,26,7.12,21.69,69.03,2.68,271.8,94.61
2023,6,27,5.28,16.89,74.42,2.48,308.5,94.8
2023,6,28,5.68,16.47,72.95,1.47,336.9,94.73
2023,6,29,7.23,19.62,60.31,1.55,115.3,94.47
